Date,Open,High,Low,Close,Adj Close,Volume
1996-02-09,6.062222003936768,6.396666049957275,6.068888187408447,6.262221813201904,3.7280666828155518,12181500
1996-02-12,6.3444437980651855,6.3444437980651855,6.0,6.065555095672607,3.61098575592041,14436000
1996-02-13,6.065555095672607,6.288887977600098,6.0,6.210000038146973,3.696977376937866,11718000
1996-02-14,6.311110973358154,6.588888168334961,6.311110973358154,6.4033331871032715,3.812074661254883,9598500
1996-02-15,6.4033331871032715,6.644443988800049,6.3333330154418945,6.466666221618652,3.849778890609741,16924500
1996-02-16,6.311110973358154,6.488887786865234,6.15555477142334,6.274444103240967,3.7353429794311523,12861000
1996-02-19,6.27555513381958,6.388887882232666,6.266665935516357,6.27222204208374,3.7340197563171387,5913000
1996-02-20,6.3333330154418945,6.3333330154418945,5.866665840148926,5.996665954589844,3.569974184036255,9823500
1996-02-21,5.996665954589844,5.996665954589844,5.996665954589844,5.996665954589844,3.569974184036255,0
1996-02-22,5.996665954589844,6.221110820770264,6.127777099609375,6.1433329582214355,3.6572892665863037,3231000
1996-02-23,6.1433329582214355,6.15555477142334,5.980000019073486,6.064444065093994,3.610322952270508,3168000
1996-02-26,6.064444065093994,6.222221851348877,6.002222061157227,6.078887939453125,3.6189229488372803,4230000
1996-02-27,6.078887939453125,6.144443988800049,6.02222204208374,6.059999942779541,3.6076788902282715,4432500
1996-02-28,6.059999942779541,6.218887805938721,6.0,6.02555513381958,3.587172269821167,3217500
1996-02-29,6.02555513381958,6.0,5.556665897369385,5.645555019378662,3.3609490394592285,8167500
1996-03-01,5.645555019378662,5.800000190734863,5.603332996368408,5.742221832275391,3.418497085571289,6880500
1996-03-04,5.742221832275391,5.8333330154418945,5.688888072967529,5.765554904937744,3.432387351989746,6084000
1996-03-05,5.765554904937744,5.765554904937744,5.765554904937744,5.765554904937744,3.432387351989746,0
1996-03-06,5.765554904937744,5.78000020980835,5.644443988800049,5.758887767791748,3.4284186363220215,3960000
1996-03-07,5.758887767791748,5.8222222328186035,5.656665802001953,5.686666011810303,3.385423421859741,4450500
1996-03-08,5.686666011810303,5.622221946716309,5.511110782623291,5.603332996368408,3.3358120918273926,5472000
1996-03-11,5.603332996368408,5.574443817138672,5.401111125946045,5.449999809265137,3.24453067779541,4653000
1996-03-12,5.449999809265137,5.444444179534912,5.267776966094971,5.292222023010254,3.1506006717681885,4117500
1996-03-13,5.292222023010254,5.733333110809326,5.313333034515381,5.712222099304199,3.4006378650665283,8941500
1996-03-14,5.733333110809326,5.866665840148926,5.623332977294922,5.674444198608398,3.3781471252441406,12537000
1996-03-15,5.674444198608398,5.711111068725586,5.588888168334961,5.606666088104248,3.337796449661255,13815000
1996-03-18,5.311110973358154,5.373332977294922,5.166666030883789,5.214444160461426,3.104296922683716,17239500
1996-03-19,5.15555477142334,5.311110973358154,5.004444122314453,5.088888168334961,3.0295498371124268,15408000
1996-03-20,5.088888168334961,5.088888168334961,5.088888168334961,5.088888168334961,3.0295498371124268,0
1996-03-21,5.133333206176758,5.3444437980651855,5.133333206176758,5.232222080230713,3.114880084991455,10872000
1996-03-22,5.232222080230713,5.199999809265137,4.800000190734863,4.9355549812316895,2.938267707824707,21861000
1996-03-25,4.777777194976807,4.777777194976807,4.466666221618652,4.602221965789795,2.7398247718811035,55692000
1996-03-26,4.516665935516357,4.866665840148926,4.512221813201904,4.751111030578613,2.8284618854522705,34699500
1996-03-27,4.711111068725586,4.872221946716309,4.711111068725586,4.817777156829834,2.868150472640991,26779500
1996-03-28,4.934443950653076,5.088888168334961,4.933332920074463,5.070000171661377,3.018305540084839,33025500
1996-03-29,5.088888168334961,5.133333206176758,4.913332939147949,4.975554943084717,2.962080240249634,23152500
1996-04-01,4.9744439125061035,5.088888168334961,4.9744439125061035,5.0444440841674805,3.003091335296631,12132000
1996-04-02,5.0444440841674805,5.311110973358154,5.033332824707031,5.221110820770264,3.1082663536071777,32967000
1996-04-03,5.221110820770264,5.422222137451172,5.181110858917236,5.218887805938721,3.1069424152374268,16245000
1996-04-04,5.156665802001953,5.366665840148926,5.112222194671631,5.352221965789795,3.1863200664520264,42660000
1996-04-05,5.352221965789795,5.352221965789795,5.352221965789795,5.352221965789795,3.1863200664520264,0
1996-04-08,5.453332901000977,5.637776851654053,5.400000095367432,5.599999904632568,3.3338286876678467,49014000
1996-04-09,5.599999904632568,5.8333330154418945,5.579999923706055,5.697776794433594,3.392038345336914,48334500
1996-04-10,5.627777099609375,5.727777004241943,5.467776775360107,5.532221794128418,3.293478488922119,42376500
1996-04-11,5.444444179534912,5.5344438552856445,5.406665802001953,5.483333110809326,3.264373779296875,33498000
1996-04-12,5.467776775360107,5.538887977600098,5.4466657638549805,5.527777194976807,3.29083251953125,18441000
1996-04-15,5.527777194976807,5.633333206176758,5.511110782623291,5.533332824707031,3.2941391468048096,22684500
1996-04-16,5.533332824707031,5.75333309173584,5.532221794128418,5.652222156524658,3.364917039871216,34299000
1996-04-17,5.820000171661377,5.964444160461426,5.77888822555542,5.931110858917236,3.5309479236602783,33628500
1996-04-18,6.128888130187988,6.222221851348877,6.068888187408447,6.1155548095703125,3.6407530307769775,37921500
1996-04-19,6.1155548095703125,6.197776794433594,6.0555548667907715,6.0833330154418945,3.621569871902466,26325000
1996-04-22,6.088888168334961,6.106666088104248,5.888887882232666,5.933332920074463,3.532270669937134,35055000
1996-04-23,5.855555057525635,6.076665878295898,5.8444437980651855,6.026666164398193,3.587833881378174,34960500
1996-04-24,6.026666164398193,6.288887977600098,6.166666030883789,6.260000228881836,3.7267444133758545,23674500
1996-04-25,6.266665935516357,6.266665935516357,5.911110877990723,5.985555171966553,3.5633602142333984,23670000
1996-04-26,6.0444440841674805,6.199999809265137,5.978888034820557,6.0833330154418945,3.621569871902466,20560500
1996-04-29,6.0833330154418945,6.144443988800049,5.9355549812316895,6.114443778991699,3.640090227127075,17212500
1996-04-30,6.114443778991699,6.122221946716309,6.0,6.053332805633545,3.6037089824676514,13378500
1996-05-01,6.053332805633545,6.17777681350708,6.077776908874512,6.138887882232666,3.6546425819396973,5935500
1996-05-02,6.138887882232666,6.1533331871032715,6.005555152893066,6.135554790496826,3.652658700942993,19174500
1996-05-03,6.113333225250244,6.211111068725586,6.058887958526611,6.082221984863281,3.6209075450897217,24403500
1996-05-06,5.988887786865234,6.0,5.826665878295898,5.841111183166504,3.4773683547973633,20434500
1996-05-07,5.841111183166504,5.911110877990723,5.782221794128418,5.863333225250244,3.490597724914551,9841500
1996-05-08,5.863333225250244,5.994443893432617,5.612222194671631,5.937777042388916,3.5349156856536865,28692000
1996-05-09,5.877777099609375,5.952221870422363,5.813333034515381,5.837777137756348,3.47538423538208,14679000
1996-05-10,5.837777137756348,5.90888786315918,5.712222099304199,5.871110916137695,3.4952285289764404,20101500
1996-05-13,6.0,6.211111068725586,5.956665992736816,6.148888111114502,3.6605961322784424,31594500
1996-05-14,6.133333206176758,6.533332824707031,6.116665840148926,6.472221851348877,3.8530852794647217,66078000
1996-05-15,6.444444179534912,6.466666221618652,6.173333168029785,6.413332939147949,3.8180272579193115,50305500
1996-05-16,6.466666221618652,6.576665878295898,6.388887882232666,6.436666011810303,3.8319191932678223,33187500
1996-05-17,6.436666011810303,6.436666011810303,6.313333034515381,6.345554828643799,3.777676820755005,21501000
1996-05-20,6.17777681350708,6.211111068725586,6.002222061157227,6.021111011505127,3.5845282077789307,18441000
1996-05-21,5.955554962158203,6.054443836212158,5.856666088104248,5.912221908569336,3.519702672958374,35910000
1996-05-22,5.997776985168457,6.111111164093018,5.997776985168457,6.02888822555542,3.5891568660736084,20898000
1996-05-23,6.066666126251221,6.098887920379639,5.949999809265137,5.980000019073486,3.5600526332855225,20889000
1996-05-24,6.02222204208374,6.108888149261475,6.0,6.062222003936768,3.609002113342285,21708000
1996-05-27,6.02222204208374,6.041110992431641,5.888887882232666,5.904444217681885,3.5150716304779053,22122000
1996-05-28,5.8222222328186035,5.95111083984375,5.77888822555542,5.888887882232666,3.505811929702759,26806500
1996-05-29,6.02222204208374,6.233333110809326,6.005555152893066,6.152222156524658,3.662581205368042,19197000
1996-05-30,6.152222156524658,6.216666221618652,6.054443836212158,6.075554847717285,3.6169381141662598,16020000
1996-05-31,6.075554847717285,6.111111164093018,6.0555548667907715,6.092222213745117,3.626861572265625,6705000
1996-06-03,6.111111164093018,6.309999942779541,6.111111164093018,6.2844438552856445,3.7412965297698975,19215000
1996-06-04,6.311110973358154,6.3655548095703125,6.133333206176758,6.172222137451172,3.674488067626953,16807500
1996-06-05,6.188888072967529,6.198887825012207,6.088888168334961,6.170000076293945,3.6731646060943604,11344500
1996-06-06,6.277777194976807,6.411110877990723,6.266665935516357,6.357777118682861,3.7849526405334473,29074500
1996-06-07,6.312222003936768,6.5444440841674805,6.312222003936768,6.5233330726623535,3.8835132122039795,73305000
1996-06-10,6.5722222328186035,6.5722222328186035,6.456665992736816,6.513332843780518,3.877559185028076,34047000
1996-06-11,6.461111068725586,6.75,6.461111068725586,6.654444217681885,3.9615674018859863,60835500
1996-06-12,6.766665935516357,6.90888786315918,6.755555152893066,6.836666107177734,4.070048809051514,59859000
1996-06-13,6.816666126251221,6.983333110809326,6.816666126251221,6.962222099304199,4.1447954177856445,95800500
1996-06-14,6.987777233123779,7.2944440841674805,6.987777233123779,7.266665935516357,4.326038360595703,179604000
1996-06-17,7.216666221618652,7.266665935516357,6.866665840148926,6.915555000305176,4.117012977600098,179815500
1996-06-18,6.8444437980651855,7.0,6.296666145324707,6.801111221313477,4.048882484436035,246838500
1996-06-19,6.644443988800049,6.666666030883789,6.404444217681885,6.45444393157959,3.842501640319824,159619500
1996-06-20,6.368887901306152,6.761110782623291,6.368887901306152,6.688888072967529,3.9820728302001953,157018500
1996-06-21,6.622221946716309,6.922222137451172,6.622221946716309,6.820000171661377,4.060126304626465,279954000
1996-06-24,6.888887882232666,7.199999809265137,6.888887882232666,7.1533331871032715,4.258568286895752,326632500
1996-06-25,7.222221851348877,7.3333330154418945,7.02888822555542,7.098887920379639,4.226156234741211,424192500
1996-06-26,7.088888168334961,7.122221946716309,6.938888072967529,6.97333288192749,4.151410102844238,202864500
1996-06-27,6.933332920074463,7.066666126251221,6.866665840148926,7.026666164398193,4.18316125869751,227979000
1996-06-28,7.066666126251221,7.105555057525635,6.9422221183776855,6.96999979019165,4.149426460266113,131152500
1996-07-01,6.913332939147949,6.944444179534912,6.757777214050293,6.804443836212158,4.0508646965026855,181584000
1996-07-02,6.800000190734863,6.861111164093018,6.674444198608398,6.717776775360107,3.999270439147949,190984500
1996-07-03,6.733333110809326,6.733333110809326,6.5555548667907715,6.6433329582214355,3.954953193664551,213259500
1996-07-04,6.588888168334961,6.732222080230713,6.491110801696777,6.627777099609375,3.9456915855407715,204102000
1996-07-05,6.705554962158203,6.877777099609375,6.678887844085693,6.813333034515381,4.05615758895874,301122000
1996-07-08,6.887776851654053,7.222221851348877,6.766665935516357,6.811110973358154,4.088169097900391,129073500
1996-07-09,6.760000228881836,6.808887958526611,6.4466657638549805,6.695555210113525,4.0188117027282715,126684000
1996-07-10,6.888887882232666,6.911110877990723,6.735555171966553,6.863333225250244,4.1195149421691895,190098000
1996-07-11,6.884444236755371,7.066666126251221,6.884444236755371,6.997776985168457,4.2002105712890625,267327000
1996-07-12,6.977777004241943,7.0555548667907715,6.933332920074463,6.96999979019165,4.183538913726807,194985000
1996-07-15,6.9355549812316895,7.0,6.878888130187988,6.97333288192749,4.185539245605469,162396000
1996-07-16,7.0,7.019999980926514,6.855555057525635,6.892221927642822,4.136854648590088,131220000
1996-07-17,6.938888072967529,7.02222204208374,6.901111125946045,6.966666221618652,4.18153715133667,144319500
1996-07-18,6.994443893432617,7.122221946716309,6.975554943084717,7.037776947021484,4.224220275878906,183604500
1996-07-19,7.065555095672607,7.099999904632568,6.944444179534912,6.9844441413879395,4.192208290100098,85104000
1996-07-22,6.909999847412109,7.108888149261475,6.824443817138672,6.967776775360107,4.182205677032471,110304000
1996-07-23,7.016665935516357,7.0555548667907715,6.911110877990723,6.9422221183776855,4.166866302490234,127287000
1996-07-24,6.92777681350708,6.966666221618652,6.730000019073486,6.852221965789795,4.112845420837402,208746000
1996-07-25,6.8333330154418945,6.909999847412109,6.8222222328186035,6.838888168334961,4.104842662811279,81180000
1996-07-26,6.875555038452148,6.878888130187988,6.717776775360107,6.7733330726623535,4.065494537353516,144027000
1996-07-29,6.788887977600098,6.827776908874512,6.508887767791748,6.537776947021484,3.9241092205047607,254844000
1996-07-30,6.491110801696777,6.491110801696777,6.20777702331543,6.327776908874512,3.798062801361084,371394000
1996-07-31,6.377777099609375,6.788887977600098,6.27222204208374,6.71999979019165,4.033483505249023,507483000
1996-08-01,6.838888168334961,7.016665935516357,6.733333110809326,6.77555513381958,4.066828727722168,509188500
1996-08-02,6.755555152893066,6.855555057525635,6.602221965789795,6.763332843780518,4.059492588043213,444348000
1996-08-05,6.8333330154418945,6.933332920074463,6.802221775054932,6.832221984863281,4.100841999053955,304956000
1996-08-06,6.8333330154418945,7.0,6.6366658210754395,6.802221775054932,4.0828351974487305,377064000
1996-08-07,6.755555152893066,6.812222003936768,6.714444160461426,6.785554885864258,4.072831153869629,91381500
1996-08-08,6.817777156829834,6.817777156829834,6.623332977294922,6.6533331871032715,3.9934699535369873,93406500
1996-08-09,6.644443988800049,6.7311110496521,6.5833330154418945,6.705554962158203,4.024812698364258,126238500
1996-08-12,6.74888801574707,6.840000152587891,6.716666221618652,6.776666164398193,4.067495346069336,141907500
1996-08-13,6.75666618347168,6.911110877990723,6.75,6.855555057525635,4.1148457527160645,129604500
1996-08-14,6.792222023010254,6.8055548667907715,6.722221851348877,6.751111030578613,4.052156448364258,75834000
1996-08-15,6.751111030578613,6.751111030578613,6.751111030578613,6.751111030578613,4.052156448364258,0
1996-08-16,6.738887786865234,6.785554885864258,6.631111145019531,6.665555000305176,4.000804424285889,118971000
1996-08-19,6.599999904632568,6.599999904632568,6.27888822555542,6.307776927947998,3.7860591411590576,209794500
1996-08-20,6.277777194976807,6.438888072967529,6.27222204208374,6.345554828643799,3.8087334632873535,139149000
1996-08-21,6.400000095367432,6.455554962158203,6.361111164093018,6.424444198608398,3.8560848236083984,86971500
1996-08-22,6.456665992736816,6.488887786865234,6.3055548667907715,6.325554847717285,3.796729564666748,87988500
1996-08-23,6.291110992431641,6.415555000305176,6.27222204208374,6.388887882232666,3.834742784500122,70429500
1996-08-26,6.421111106872559,6.421111106872559,6.242221832275391,6.258887767791748,3.756714105606079,99459000
1996-08-27,6.25,6.411110877990723,6.162221908569336,6.3222222328186035,3.794728994369507,200808000
1996-08-28,6.377777099609375,6.438888072967529,6.311110973358154,6.387776851654053,3.834076404571533,71779500
1996-08-29,6.400000095367432,6.505555152893066,6.373332977294922,6.412221908569336,3.8487484455108643,111357000
1996-08-30,6.411110877990723,6.453332901000977,6.374444007873535,6.440000057220459,3.865421772003174,60952500
1996-09-02,6.477777004241943,6.661110877990723,6.449999809265137,6.5944437980651855,3.958122491836548,143572500
1996-09-03,6.665555000305176,6.70777702331543,6.511110782623291,6.616665840148926,3.9714603424072266,179784000
1996-09-04,6.511110782623291,6.577776908874512,6.47333288192749,6.558887958526611,3.9367806911468506,79492500
1996-09-05,6.5944437980651855,6.648888111114502,6.5555548667907715,6.634444236755371,3.9821321964263916,69291000
1996-09-06,6.642221927642822,6.722221851348877,6.582221984863281,6.673333168029785,4.005472660064697,142956000
1996-09-09,6.671111106872559,6.671111106872559,6.567777156829834,6.5833330154418945,3.951453447341919,116122500
1996-09-10,6.577776908874512,6.588888168334961,6.5,6.562222003936768,3.9387826919555664,112117500
1996-09-11,6.550000190734863,6.577776908874512,6.366665840148926,6.3822221755981445,3.8307416439056396,128731500
1996-09-12,6.397777080535889,6.413332939147949,6.312222003936768,6.3866658210754395,3.8334085941314697,120370500
1996-09-13,6.422222137451172,6.444444179534912,6.334444046020508,6.349999904632568,3.8114013671875,83268000
1996-09-16,6.3333330154418945,6.338888168334961,6.206665992736816,6.236666202545166,3.743375778198242,148135500
1996-09-17,6.2244439125061035,6.593332767486572,6.222221851348877,6.425555229187012,3.8567512035369873,101574000
1996-09-18,6.488887786865234,6.752222061157227,6.372221946716309,6.68222188949585,4.010808944702148,157909500
1996-09-19,6.666666030883789,6.71999979019165,6.478888034820557,6.507777214050293,3.9061036109924316,196929000
1996-09-20,6.511110782623291,6.607777118682861,6.489999771118164,6.538887977600098,3.924776315689087,96763500
1996-09-23,6.511110782623291,6.5555548667907715,6.478888034820557,6.526666164398193,3.9174399375915527,77872500
1996-09-24,6.554443836212158,6.744443893432617,6.553332805633545,6.68222188949585,4.010808944702148,247869000
1996-09-25,6.710000038146973,6.786665916442871,6.626666069030762,6.6533331871032715,3.9934699535369873,155137500
1996-09-26,6.666666030883789,6.666666030883789,6.5444440841674805,6.598887920379639,3.9607903957366943,113598000
1996-09-27,6.599999904632568,6.681110858917236,6.5233330726623535,6.608888149261475,3.9667911529541016,187092000
1996-09-30,6.622221946716309,6.75333309173584,6.599999904632568,6.732222080230713,4.04081916809082,164398500
1996-10-01,6.754444122314453,7.188888072967529,6.712222099304199,6.8055548667907715,4.084834575653076,240903000
1996-10-02,6.8055548667907715,6.8055548667907715,6.8055548667907715,6.8055548667907715,4.084834575653076,0
1996-10-03,6.800000190734863,6.966666221618652,6.777777194976807,6.937777042388916,4.164198398590088,303381000
1996-10-04,6.955554962158203,7.010000228881836,6.766665935516357,6.855555057525635,4.1148457527160645,334696500
1996-10-07,6.834444046020508,6.8444437980651855,6.559999942779541,6.736666202545166,4.043486595153809,346864500
1996-10-08,6.712222099304199,7.133333206176758,6.656665802001953,7.036665916442871,4.223552703857422,441364500
1996-10-09,6.911110877990723,6.988887786865234,6.8333330154418945,6.9033331871032715,4.143524169921875,195336000
1996-10-10,6.907776832580566,7.199999809265137,6.891110897064209,7.170000076293945,4.303583145141602,325944000
1996-10-11,7.21999979019165,7.315555095672607,7.166666030883789,7.211111068725586,4.3282575607299805,342256500
1996-10-14,7.173333168029785,7.173333168029785,7.02222204208374,7.090000152587891,4.255564212799072,193725000
1996-10-15,7.064444065093994,7.263332843780518,6.78000020980835,7.077776908874512,4.248229026794434,381001500
1996-10-16,6.917777061462402,7.311110973358154,6.862222194671631,6.90555477142334,4.144857406616211,262372500
1996-10-17,6.878888130187988,6.878888130187988,6.646666049957275,6.767776966094971,4.062159538269043,347332500
1996-10-18,6.788887977600098,6.82111120223999,6.699999809265137,6.72666597366333,4.037484645843506,193662000
1996-10-21,6.72666597366333,6.72666597366333,6.72666597366333,6.72666597366333,4.037484645843506,0
1996-10-22,6.755555152893066,6.933332920074463,6.7344441413879395,6.825554847717285,4.096839904785156,220347000
1996-10-23,6.977777004241943,7.1533331871032715,6.977777004241943,7.106666088104248,4.26556921005249,156865500
1996-10-24,7.15555477142334,7.176665782928467,6.873332977294922,6.922222137451172,4.1548614501953125,152622000
1996-10-25,6.892221927642822,6.997776985168457,6.878888130187988,6.971110820770264,4.1842041015625,83529000
1996-10-28,7.033332824707031,7.133333206176758,7.011110782623291,7.0444440841674805,4.228221893310547,128443500
1996-10-29,7.0444440841674805,7.311110973358154,7.016665935516357,7.18222188949585,4.31091833114624,214974000
1996-10-30,7.18222188949585,7.18222188949585,7.18222188949585,7.18222188949585,4.31091833114624,0
1996-10-31,6.834444046020508,6.834444046020508,6.466666221618652,6.691111087799072,4.016143798828125,385960500
1996-11-01,6.651111125946045,6.811110973358154,6.613333225250244,6.676665782928467,4.007473945617676,358177500
1996-11-04,6.605555057525635,6.605555057525635,6.411110877990723,6.461111068725586,3.8780930042266846,290061000
1996-11-05,6.423333168029785,6.518887996673584,6.008887767791748,6.105555057525635,3.664680242538452,452736000
1996-11-06,5.888887882232666,5.894443988800049,5.678887844085693,5.678887844085693,3.408587694168091,219811500
1996-11-07,5.341111183166504,5.566666126251221,5.289999961853027,5.515554904937744,3.3105502128601074,437089500
1996-11-08,5.570000171661377,5.727777004241943,5.545555114746094,5.70111083984375,3.4219255447387695,291564000
1996-11-11,5.622221946716309,6.019999980926514,5.556665897369385,5.746665954589844,3.449268102645874,288495000
1996-11-12,5.746665954589844,5.746665954589844,5.746665954589844,5.746665954589844,3.449268102645874,0
1996-11-13,5.75333309173584,6.02222204208374,5.6922221183776855,5.97666597366333,3.5873186588287354,355684500
1996-11-14,5.965555191040039,6.018887996673584,5.801111221313477,5.835555076599121,3.502621650695801,359842500
1996-11-15,5.8333330154418945,5.922222137451172,5.744443893432617,5.892221927642822,3.5366337299346924,280755000
1996-11-18,5.911110877990723,6.3055548667907715,5.809999942779541,6.293333053588867,3.7773890495300293,583254000
1996-11-19,6.300000190734863,6.666666030883789,6.20444393157959,6.352221965789795,3.8127357959747314,574497000
1996-11-20,6.269999980926514,6.309999942779541,6.014443874359131,6.038887977600098,3.6246654987335205,459504000
1996-11-21,6.067777156829834,6.1966657638549805,6.018887996673584,6.105555057525635,3.664680242538452,475204500
1996-11-22,6.087777137756348,6.151111125946045,6.0555548667907715,6.091111183166504,3.6560118198394775,313681500
1996-11-25,6.0722222328186035,6.222221851348877,5.827776908874512,6.087777137756348,3.654010772705078,411858000
1996-11-26,6.222221851348877,6.511110782623291,6.111111164093018,6.358888149261475,3.8167359828948975,556713000
1996-11-27,6.114443778991699,6.131111145019531,5.958888053894043,6.057776927947998,3.6360034942626953,239976000
1996-11-28,6.07111120223999,6.157776832580566,6.066666126251221,6.106666088104248,3.6653475761413574,165361500
1996-11-29,6.111111164093018,6.187777042388916,6.099999904632568,6.112222194671631,3.668682098388672,115047000
1996-12-02,6.122221946716309,6.288887977600098,6.111111164093018,6.1855549812316895,3.712697982788086,166797000
1996-12-03,6.17777681350708,6.22666597366333,5.911110877990723,6.035554885864258,3.6226646900177,264496500
1996-12-04,5.829999923706055,5.866665840148926,5.657776832580566,5.835555076599121,3.502621650695801,214218000
1996-12-05,5.801111221313477,6.0,5.75666618347168,5.956665992736816,3.575314521789551,217219500
1996-12-06,6.0,6.119999885559082,5.798888206481934,6.054443836212158,3.634002923965454,236835000
1996-12-09,6.099999904632568,6.197776794433594,6.063333034515381,6.121110916137695,3.6740176677703857,201159000
1996-12-10,6.108888149261475,6.444444179534912,6.0,6.085555076599121,3.6526761054992676,255582000
1996-12-11,6.131111145019531,6.375555038452148,6.045555114746094,6.343332767486572,3.8073997497558594,231367500
1996-12-12,6.374444007873535,6.416666030883789,6.25333309173584,6.274444103240967,3.7660515308380127,249822000
1996-12-13,6.254444122314453,6.254444122314453,6.138887882232666,6.208888053894043,3.726703643798828,274554000
1996-12-16,6.193333148956299,6.3333330154418945,6.181110858917236,6.313333034515381,3.789393186569214,219213000
1996-12-17,6.32111120223999,6.443333148956299,6.099999904632568,6.285554885864258,3.7727210521698,228690000
1996-12-18,6.17777681350708,6.389999866485596,6.17777681350708,6.325554847717285,3.796729564666748,238410000
1996-12-19,6.314444065093994,6.361111164093018,6.262221813201904,6.336666107177734,3.8033978939056396,120307500
1996-12-20,6.375555038452148,6.613333225250244,6.3655548095703125,6.577776908874512,3.9481186866760254,323748000
1996-12-23,6.622221946716309,6.766665935516357,6.585555076599121,6.737777233123779,4.044154167175293,314752500
1996-12-24,6.761110782623291,7.199999809265137,6.712222099304199,6.8933329582214355,4.137521743774414,346612500
1996-12-25,6.8933329582214355,6.8933329582214355,6.8933329582214355,6.8933329582214355,4.137521743774414,0
1996-12-26,6.955554962158203,7.376666069030762,6.95444393157959,7.373332977294922,4.4256272315979,266548500
1996-12-27,7.373332977294922,7.373332977294922,7.373332977294922,7.373332977294922,4.4256272315979,0
1996-12-30,7.373332977294922,7.373332977294922,7.373332977294922,7.373332977294922,4.4256272315979,0
1996-12-31,7.577776908874512,7.662221908569336,7.288887977600098,7.402222156524658,4.442968845367432,420943500
1997-01-01,7.488887786865234,7.722221851348877,7.488887786865234,7.654444217681885,4.594356060028076,199728000
1997-01-02,7.67777681350708,7.699999809265137,7.502222061157227,7.538887977600098,4.524996280670166,228190500
1997-01-03,7.511110782623291,7.554443836212158,7.415555000305176,7.514443874359131,4.510324478149414,189981000
1997-01-06,7.466666221618652,7.511110782623291,7.186666011810303,7.235555171966553,4.342930793762207,230337000
1997-01-07,7.199999809265137,7.274444103240967,6.977777004241943,7.127777099609375,4.278240203857422,270684000
1997-01-08,7.288887977600098,7.436666011810303,7.134444236755371,7.18222188949585,4.31091833114624,251383500
1997-01-09,7.15555477142334,7.308887958526611,7.134444236755371,7.258887767791748,4.356935501098633,252481500
1997-01-10,7.378888130187988,7.754444122314453,7.362222194671631,7.6855549812316895,4.613030433654785,623070000
1997-01-13,7.744443893432617,8.083333015441895,7.633333206176758,7.986666202545166,4.793763160705566,517153500
